object_id,image_id,latitude,longitude,name,human_label_id,updatedat,createdat,label_id,label,subtype,labeledby,markerpov_heading,markerpov_pitch,markerpov_zoom
6256dd542c2fb4302117061c,fd397050-7461-44d8-b92d-8fed296bd654,40.74784258558624,-73.97337603835064,Stephen Chen,64daa837edc5811dbd6d5a8c,2023-08-14 22:18:31.294,2023-08-14 22:18:31.294,ecf2927c-4b17-4cd2-b698-daddad1f44f2,door,Double,Gavin,-148.72834266462303,-5.16740765639344,2.975528258147577
6256ddca2c2fb430211722d5,f65c5313-ff3a-4de3-8f63-06b138cbaa8a,40.74766766972993,-73.97297678861004,Stephen Chen,64daa873edc5811dbd6d66b1,2023-08-14 22:19:31.904,2023-08-14 22:19:31.904,4ec09cdd-31d3-4e2d-9c13-da5f7a3ac004,door,Revolving,Stephen Chen,-139.83099259092546,-5.077044181669416,3.0000000000000004
6256de382c2fb43021173f9f,510e3137-ce95-4648-b02b-1a9c29f200ba,40.74762426767266,-73.97287078820287,Stephen Chen,64daa89aedc5811dbd6d7304,2023-08-14 22:20:10.979,2023-08-14 22:20:10.979,5ec9268d-a100-4b29-825b-a2a869523877,door,Double,Gavin,6.049432275069112,-1.5787669666459943,2.925193203789971
6256df032c2fb43021175c84,cc2a3848-cdd0-4d31-a280-263e6940afef,40.74684131362232,-73.9729811828727,Chloe Dong,64dd44d89c37b0256935b35e,2023-08-16 21:51:20.092,2023-08-16 21:51:20.092,ffecf76e-58e9-4778-9aee-9856da604d53,stairs,,Gavin,-138.3472673052724,-15.171688639895782,2.0000000000000004
6256df682c2fb43021177971,b66eff6a-ea95-4b35-81c5-df47bf8485e0,40.74662468545976,-73.97246821928883,Chloe Dong,64dd44de9c37b0256935b43d,2023-08-16 21:51:26.561,2023-08-16 21:51:26.561,87c80a87-3c43-4d34-8a36-01648d635aae,door,Automatic,Gavin,35.63255866239566,-6.889722734185238,2.0000000000000004
6256dfe22c2fb43021179669,efaec40b-ddb5-4a90-a97f-5a00df4923d5,40.74602070239748,-73.97096546128633,Chloe Dong,64dd44e49c37b0256935b518,2023-08-16 21:51:32.761,2023-08-16 21:51:32.761,7763b711-9243-4300-9bbf-7059e67fd990,door,Double,Gavin,-141.487638372118,-5.432837473417249,2.0000000000000004
6256e0292c2fb4302117b36a,bdd75527-8ad4-4487-bc14-bd64ba8a4823,40.74610417346484,-73.97123728047029,Chloe Dong,64dd44f09c37b0256935b5fc,2023-08-16 21:51:44.002,2023-08-16 21:51:44.002,156262a1-96a1-486a-8a8e-97b96b6c570c,door,Single,Gavin,-145.92606483555994,-6.2771823642041085,1.030825002080213
6256e0842c2fb4302117d07f,646927ea-de03-4b0f-98dd-3c91691ad87e,40.74609105861764,-73.97112957519123,Josh,64e81a43204c5d0b539a7936,2023-08-25 03:04:35.606,2023-08-25 03:04:35.606,47770802-251d-46f0-bc0c-15ed7e31a990,door,Single,Gavin,-134.68143521070016,-4.2284403928428,2.0000000000000004
6256e0b92c2fb4302117ed9e,22af70a2-7266-4b3e-86a3-6f5a3ec54445,40.74593600676745,-73.97076780697695,Chloe Dong,64dd45159c37b0256935b75c,2023-08-16 21:52:21.7,2023-08-16 21:52:21.7,a97ead66-2ea3-4d3c-b21e-7a8e97ba6f01,door,Single,Gavin,-135.77468787543225,-2.882980167291854,2.0000000000000004
6256e0f92c2fb43021180ac4,44515719-cc0a-491e-86b3-8846f42f8374,40.7458945098779,-73.97066090855449,Chloe Dong,64dd451f9c37b0256935b84b,2023-08-16 21:52:31.168,2023-08-16 21:52:31.168,389ddea2-c518-4201-90c1-3b1fff02dbd6,stairs,,Gavin,-126.12508379654474,-12.399421891073379,3.0000000000000004
